event_id,hit_id,track_id
21139,28452,4901
21139,28453,0
21139,28454,3847
21139,28455,159
21139,28456,1880
21139,28457,4898
21139,28458,9314
21139,28459,0
21139,28460,3590
21139,28461,6934
21139,28462,3851
21139,28463,610
21139,28464,0
21139,28465,8947
21139,28466,1220
21139,28467,0
21139,28468,625
21139,28469,163
21139,28470,4137
21139,28471,3868
21139,28472,6898
21139,28473,3364
21139,28474,479
21139,28475,934
21139,28476,6506
21139,28477,8311
21139,28478,5478
21139,28479,9001
21139,28480,5071
21139,28481,4155
21139,28482,5977
21139,28483,3604
21139,28484,3869
21139,28485,1880
21139,28486,1548
21139,28487,4576
21139,28488,474
21139,28489,7325
21139,28490,4932
21139,28491,162
21139,28492,6212
21139,28493,4416
21139,28494,4565
21139,28495,3870
21139,28496,6602
21139,28497,5804
21139,28498,1886
21139,28499,1243
21139,28500,1251
21139,28501,6420
21139,28502,7341
21139,28503,5803
21139,28504,7257
21139,28505,3871
21139,28506,6372
21139,28507,6552
21139,28508,0
21139,28509,4417
21139,28510,0
21139,28511,0
21139,28512,6836
21139,28513,1539
21139,28514,1895
21139,28515,6077
21139,28516,1244
21139,28517,462
21139,28518,7277
21139,28519,6
21139,28520,937
21139,28521,3856
21139,28522,0
21139,28523,4752
21139,28524,9299
21139,28525,4409
21139,28526,1896
21139,28527,4924
21139,28528,7160
21139,28529,1902
21139,28530,926
21139,28531,8980
21139,28532,6208
21139,28533,6287
21139,28534,4747
21139,28535,473
21139,28536,6132
21139,28537,6131
21139,28538,6053
21139,28539,7017
21139,28540,1231
21139,28541,337
21139,28542,7340
21139,28543,164
21139,28544,3611
21139,28545,0
21139,28546,0
21139,28547,5689
21139,28548,9260
21139,28549,1549
21139,28550,1887
21139,28551,3627
21139,28552,3327
21139,28553,8998
21139,28554,0
21139,28555,6822
21139,28556,7163
21139,28557,3374
21139,28558,3365
21139,28559,342
21139,28560,487
21139,28561,0
21139,28562,6003
21139,28563,0
21139,28564,5956
21139,28565,4580
21139,28566,8381
21139,28567,6092
21139,28568,4590
21139,28569,5479
21139,28570,5260
21139,28571,3605
21139,28572,0
21139,28573,7297
21139,28574,949
21139,28575,3617
21139,28576,8174
21139,28577,9171
21139,28578,1575
21139,28579,6853
21139,28580,2785
21139,28581,3366
21139,28582,4418
21139,28583,3878
21139,28584,8323
21139,28585,0
21139,28586,6421
21139,28587,8985
21139,28588,3612
21139,28589,4422
21139,28590,182
21139,28591,9293
21139,28592,3328
21139,28593,1560
21139,28594,5480
21139,28595,0
21139,28596,1267
21139,28597,3355
21139,28598,1576
21139,28599,337
21139,28600,0
21139,28601,8175
21139,28602,491
21139,28603,5380
21139,28604,5598
21139,28605,659
21139,28606,0
21139,28607,3328
21139,28608,5836
21139,28609,0
21139,28610,2765
21139,28611,0
21139,28612,7165
21139,28613,668
21139,28614,3642
21139,28615,0
21139,28616,5361
21139,28617,0
21139,28618,4942
21139,28619,3383
21139,28620,0
21139,28621,5297
21139,28622,2785
21139,28623,1596
21139,28624,4590
21139,28625,949
21139,28626,3635
21139,28627,4432
21139,28628,7024
21139,28629,1293
21139,28630,2925
21139,28631,342
21139,28632,6559
21139,28633,1597
21139,28634,6609
21139,28635,4610
21139,28636,2941
21139,28637,5380
21139,28638,6338
21139,28639,0
21139,28640,6047
21139,28641,1292
21139,28642,668
21139,28643,0
21139,28644,7024
21139,28645,0
21139,28646,496
21139,28647,9118
21139,28648,5721
21139,28649,4432
21139,28650,5385
21139,28651,659
21139,28652,978
21139,28653,5501
21139,28654,3178
21139,28655,0
21139,28656,3172
21139,28657,4942
21139,28658,9175
21139,28659,500
21139,28660,1293
21139,28661,361
21139,28662,6465
21139,28663,8383
21139,28664,6425
21139,28665,6938
21139,28666,3414
21139,28667,5266
21139,28668,4949
21139,28669,5719
21139,28670,8176
21139,28671,9240
21139,28672,3660
21139,28673,6513
21139,28674,1324
21139,28675,1643
21139,28676,1017
21139,28677,695
21139,28678,4451
21139,28679,6342
21139,28680,0
21139,28681,0
21139,28682,7130
21139,28683,5509
21139,28684,0
21139,28685,6466
21139,28686,5721
21139,28687,2768
21139,28688,5841
21139,28689,3671
21139,28690,4222
21139,28691,2944
21139,28692,994
21139,28693,4949
21139,28694,3673
21139,28695,1325
21139,28696,2786
21139,28697,3672
21139,28698,6618
21139,28699,6468
21139,28700,0
21139,28701,6961
21139,28702,1314
21139,28703,0
21139,28704,6121
21139,28705,6857
21139,28706,0
21139,28707,500
21139,28708,6122
21139,28709,7025
21139,28710,5390
21139,28711,6618
21139,28712,6122
21139,28713,6794
21139,28714,7393
21139,28715,2928
21139,28716,7328
21139,28717,703
21139,28718,7245
21139,28719,6188
21139,28720,4227
21139,28721,5300
21139,28722,3672
21139,28723,711
21139,28724,3352
21139,28725,0
21139,28726,718
21139,28727,2778
21139,28728,6186
21139,28729,9296
21139,28730,4626
21139,28731,7395
21139,28732,2768
21139,28733,3173
21139,28734,9182
21139,28735,1643
21139,28736,7131
21139,28737,8958
21139,28738,8612
21139,28739,3673
21139,28740,1007
21139,28741,712
21139,28742,4968
21139,28743,0
21139,28744,7172
21139,28745,5729
21139,28746,4455
21139,28747,4222
21139,28748,378
21139,28749,1338
21139,28750,1324
21139,28751,4629
21139,28752,6857
21139,28753,5725
21139,28754,6430
21139,28755,5961
21139,28756,5910
21139,28757,8800
21139,28758,6619
21139,28759,6264
21139,28760,1017
21139,28761,1643
21139,28762,7236
21139,28763,5362
21139,28764,7091
21139,28765,542
21139,28766,7245
21139,28767,6008
21139,28768,6925
21139,28769,0
21139,28770,1047
21139,28771,8800
21139,28772,0
21139,28773,1358
21139,28774,5850
21139,28775,9000
21139,28776,6190
21139,28777,0
21139,28778,5404
21139,28779,528
21139,28780,1041
21139,28781,8708
21139,28782,2930
21139,28783,0
21139,28784,3469
21139,28785,1670
21139,28786,6269
21139,28787,730
21139,28788,3173
21139,28789,54
21139,28790,2958
21139,28791,3707
21139,28792,8612
21139,28793,737
21139,28794,5629
21139,28795,6744
21139,28796,5910
21139,28797,6797
21139,28798,3168
21139,28799,4469
21139,28800,6571
21139,28801,6525
21139,28802,2945
21139,28803,5267
21139,28804,0
21139,28805,6827
21139,28806,5412
21139,28807,4980
21139,28808,5534
21139,28809,5629
21139,28810,3993
21139,28811,6859
21139,28812,3982
21139,28813,3158
21139,28814,1368
21139,28815,64
21139,28816,2959
21139,28817,8792
21139,28818,7095
21139,28819,3716
21139,28820,65
21139,28821,2932
21139,28822,6571
21139,28823,7176
21139,28824,9067
21139,28825,2791
21139,28826,6702
21139,28827,1681
21139,28828,6433
21139,28829,4985
21139,28830,6015
21139,28831,3717
21139,28832,3469
21139,28833,2966
21139,28834,6013
21139,28835,2780
21139,28836,6925
21139,28837,9065
21139,28838,737
21139,28839,3168
21139,28840,542
21139,28841,4470
21139,28842,4640
21139,28843,5530
21139,28844,4469
21139,28845,2946
21139,28846,2947
21139,28847,6485
21139,28848,9335
21139,28849,9067
21139,28850,5539
21139,28851,783
21139,28852,1711
21139,28853,1087
21139,28854,557
21139,28855,0
21139,28856,8394
21139,28857,6827
21139,28858,550
21139,28859,1398
21139,28860,0
21139,28861,3993
21139,28862,0
21139,28863,6193
21139,28864,0
21139,28865,6859
21139,28866,65
21139,28867,8792
21139,28868,2960
21139,28869,2780
21139,28870,4657
21139,28871,4995
21139,28872,9335
21139,28873,3994
21139,28874,7103
21139,28875,6943
21139,28876,5540
21139,28877,6969
21139,28878,4013
21139,28879,7260
21139,28880,5534
21139,28881,7369
21139,28882,4836
21139,28883,3346
21139,28884,6704
21139,28885,4270
21139,28886,6702
21139,28887,6928
21139,28888,8334
21139,28889,9127
21139,28890,3356
21139,28891,4271
21139,28892,4485
21139,28893,4023
21139,28894,6050
21139,28895,7033
21139,28896,5967
21139,28897,557
21139,28898,7142
21139,28899,6275
21139,28900,6357
21139,28901,4836
21139,28902,7103
21139,28903,4013
21139,28904,9189
21139,28905,5259
21139,28906,5432
21139,28907,2949
21139,28908,7138
21139,28909,6828
21139,28910,5539
21139,28911,8253
21139,28912,1411
21139,28913,808
21139,28914,0
21139,28915,5540
21139,28916,6748
21139,28917,802
21139,28918,6969
21139,28919,9297
21139,28920,1743
21139,28921,3752
21139,28922,5304
21139,28923,7431
21139,28924,3758
21139,28925,6798
21139,28926,5760
21139,28927,2967
21139,28928,0
21139,28929,3752
21139,28930,4307
21139,28931,7032
21139,28932,3762
21139,28933,102
21139,28934,6439
21139,28935,0
21139,28936,9194
21139,28937,0
21139,28938,8287
21139,28939,1128
21139,28940,413
21139,28941,3519
21139,28942,3758
21139,28943,4306
21139,28944,4681
21139,28945,2949
21139,28946,8803
21139,28947,8180
21139,28948,5432
21139,28949,4682
21139,28950,7292
21139,28951,5363
21139,28952,1743
21139,28953,4670
21139,28954,7306
21139,28955,418
21139,28956,0
21139,28957,0
21139,28958,7065
21139,28959,7033
21139,28960,836
21139,28961,6640
21139,28962,7112
21139,28963,9251
21139,28964,7070
21139,28965,113
21139,28966,4326
21139,28967,854
21139,28968,5919
21139,28969,2783
21139,28970,6893
21139,28971,5766
21139,28972,0
21139,28973,3176
21139,28974,0
21139,28975,8268
21139,28976,6495
21139,28977,4691
21139,28978,2967
21139,28979,6443
21139,28980,1773
21139,28981,5970
21139,28982,4682
21139,28983,1148
21139,28984,1128
21139,28985,0
21139,28986,4307
21139,28987,6977
21139,28988,4681
21139,28989,5020
21139,28990,5760
21139,28991,8803
21139,28992,4053
21139,28993,5029
21139,28994,5558
21139,28995,0
21139,28996,4692
21139,28997,5553
21139,28998,0
21139,28999,5446
21139,29000,6640
21139,29001,3337
21139,29002,0
21139,29003,5663
21139,29004,9194
21139,29005,3783
21139,29006,5305
21139,29007,5446
21139,29008,5032
21139,29009,6277
21139,29010,6446
21139,29011,8181
21139,29012,6197
21139,29013,0
21139,29014,5670
21139,29015,0
21139,29016,1180
21139,29017,294
21139,29018,2968
21139,29019,854
21139,29020,4349
21139,29021,289
21139,29022,6588
21139,29023,584
21139,29024,6539
21139,29025,6445
21139,29026,4536
21139,29027,4530
21139,29028,6098
21139,29029,6198
21139,29030,0
21139,29031,5029
21139,29032,1796
21139,29033,7149
21139,29034,0
21139,29035,7150
21139,29036,6708
21139,29037,579
21139,29038,1806
21139,29039,1485
21139,29040,4524
21139,29041,6680
21139,29042,4543
21139,29043,6679
21139,29044,1500
21139,29045,6588
21139,29046,7150
21139,29047,1504
21139,29048,0
21139,29049,0
21139,29050,8333
21139,29051,6279
21139,29052,1181
21139,29053,589
21139,29054,0
21139,29055,584
21139,29056,6098
21139,29057,4890
21139,29058,0
21139,29059,8309
21139,29060,7038
21139,29061,294
21139,29062,6950
21139,29063,6711
21139,29064,2968
21139,29065,1830
21139,29066,5861
21139,29067,8291
21139,29068,3813
21139,29069,4536
21139,29070,1180
21139,29071,6364
21139,29072,4714
21139,29073,301
21139,29074,0
21139,29075,9134
21139,29076,4091
21139,29077,6449
21139,29078,4546
21139,29079,4107
21139,29080,6203
21139,29081,4368
21139,29082,4546
21139,29083,457
21139,29084,0
21139,29085,1205
21139,29086,6279
21139,29087,6503
21139,29088,7040
21139,29089,6800
21139,29090,5334
21139,29091,3349
21139,29092,8182
21139,29093,0
21139,29094,1500
21139,29095,4555
21139,29096,6897
21139,29097,3813
21139,29098,7190
21139,29099,4547
21139,29100,2969
21139,29101,4890
21139,29102,7156
21139,29103,149
21139,29104,6711
21139,29105,7009
21139,29106,7189
21139,29107,3831
21139,29108,6368
21139,29109,1504
21139,29110,4107
21139,29111,1847
21139,29112,8271
21139,29113,3839
21139,29114,1214
21139,29115,1858
21139,29116,6280
21139,29117,4375
21139,29118,6367
21139,29119,1830
21139,29120,908
21139,29121,4122
21139,29122,6865
21139,29123,8990
21139,29124,6933
21139,29125,444
21139,29126,457
21139,29127,5685
21139,29128,4131
21139,29129,1221
21139,29130,6205
21139,29131,3358
21139,29132,6284
21139,29133,4394
21139,29134,5469
21139,29135,606
21139,29136,8182
21139,29137,149
21139,29138,6897
21139,29139,4138
21139,29140,6835
21139,29141,6867
21139,29142,914
21139,29143,1222
21139,29144,1858
21139,29145,6760
21139,29146,3349
21139,29147,4122
21139,29148,463
21139,29149,7285
21139,29150,1214
21139,29151,9259
21139,29152,5581
21139,29153,6956
21139,29154,3857
21139,29155,2970
21139,29156,0
21139,29157,0
21139,29158,3591
21139,29159,6503
21139,29160,4731
21139,29161,458
21139,29162,7190
21139,29163,6599
21139,29164,7156
21139,29165,150
21139,29166,6758
21139,29167,2789
21139,29168,0
21139,29169,1232
21139,29170,5799
21139,29171,0
21139,29172,7044
21139,29173,6209
21139,29174,5976
21139,29175,5334
21139,29176,6683
21139,29177,6957
21139,29178,1534
21139,29179,2952
21139,29180,7163
21139,29181,1888
21139,29182,606
21139,29183,6209
21139,29184,4577
21139,29185,470
21139,29186,3351
21139,29187,7162
21139,29188,6760
21139,29189,3366
21139,29190,0
21139,29191,5976
21139,29192,5868
21139,29193,4918
21139,29194,1534
21139,29195,2953
21139,29196,6599
21139,29197,0
21139,29198,3857
21139,29199,0
21139,29200,6761
21139,29201,8288
21139,29202,5479
21139,29203,8323
21139,29204,0
21139,29205,8183
21139,29206,6454
21139,29207,6213
21139,29208,0
21139,29209,6683
21139,29210,6553
21139,29211,611
21139,29212,4569
21139,29213,3605
21139,29214,0
21139,29215,7044
21139,29216,935
21139,29217,6453
21139,29218,0
21139,29219,4138
21139,29220,5260
21139,29221,610
21139,29222,2952
21139,29223,8369
21139,29224,5265
21139,29225,8390
21139,29226,8273
21139,29227,4146
21139,29228,7355
21139,29229,1535
21139,29230,6853
21139,29231,4418
21139,29232,0
21139,29233,3379
21139,29234,0
21139,29235,8351
21139,29236,3627
21139,29237,2924
21139,29238,5366
21139,29239,6117
21139,29240,3135
21139,29241,5834
21139,29242,5283
21139,29243,6462
21139,29244,5261
21139,29245,480
21139,29246,0
21139,29247,0
21139,29248,8214
21139,29249,0
21139,29250,2764
21139,29251,7166
21139,29252,8381
21139,29253,6421
21139,29254,340
21139,29255,3153
21139,29256,8251
21139,29257,3136
21139,29258,6508
21139,29259,5256
21139,29260,2940
21139,29261,5705
21139,29262,0
21139,29263,8150
21139,29264,4580
21139,29265,3327
21139,29266,0
21139,29267,3165
21139,29268,4577
21139,29269,8331
21139,29270,1566
21139,29271,0
21139,29272,3351
21139,29273,4168
21139,29274,8139
21139,29275,6422
21139,29276,0
21139,29277,3115
21139,29278,8280
21139,29279,3152
21139,29280,0
21139,29281,1597
21139,29282,7166
21139,29283,3379
21139,29284,5293
21139,29285,0
21139,29286,7327
21139,29287,0
21139,29288,3153
21139,29289,0
21139,29290,8381
21139,29291,3136
21139,29292,8324
21139,29293,0
21139,29294,0
21139,29295,2925
21139,29296,6260
21139,29297,8214
21139,29298,3327
21139,29299,0
21139,29300,5298
21139,29301,2942
21139,29302,0
21139,29303,8325
21139,29304,0
21139,29305,5257
21139,29306,0
21139,29307,7088
21139,29308,0
21139,29309,0
21139,29310,3166
21139,29311,5503
21139,29312,3331
21139,29313,0
21139,29314,3330
21139,29315,5293
21139,29316,2941
21139,29317,0
21139,29318,3156
21139,29319,3674
21139,29320,8177
21139,29321,372
21139,29322,2767
21139,29323,0
21139,29324,8365
21139,29325,3167
21139,29326,0
21139,29327,8301
21139,29328,8201
21139,29329,5258
21139,29330,1634
21139,29331,2777
21139,29332,0
21139,29333,2943
21139,29334,5262
21139,29335,5299
21139,29336,5333
21139,29337,3332
21139,29338,2942
21139,29339,0
21139,29340,2929
21139,29341,0
21139,29342,5513
21139,29343,7056
21139,29344,378
21139,29345,0
21139,29346,0
21139,29347,6795
21139,29348,5258
21139,29349,3167
21139,29350,8215
21139,29351,8203
21139,29352,8216
21139,29353,5300
21139,29354,2769
21139,29355,2913
21139,29356,3139
21139,29357,6700
21139,29358,3333
21139,29359,3674
21139,29360,4227
21139,29361,6619
21139,29362,3334
21139,29363,8267
21139,29364,7056
21139,29365,5300
21139,29366,3334
21139,29367,6525
21139,29368,5367
21139,29369,0
21139,29370,2930
21139,29371,3174
21139,29372,0
21139,29373,6526
21139,29374,8152
21139,29375,8354
21139,29376,8400
21139,29377,6434
21139,29378,8366
21139,29379,6700
21139,29380,2779
21139,29381,8327
21139,29382,2931
21139,29383,2756
21139,29384,5732
21139,29385,5329
21139,29386,2757
21139,29387,8282
21139,29388,4641
21139,29389,2947
21139,29390,0
21139,29391,8696
21139,29392,0
21139,29393,6126
21139,29394,0
21139,29395,4981
21139,29396,2932
21139,29397,8165
21139,29398,0
21139,29399,3140
21139,29400,3319
21139,29401,8217
21139,29402,0
21139,29403,0
21139,29404,6271
21139,29405,5263
21139,29406,8400
21139,29407,6434
21139,29408,2959
21139,29409,8252
21139,29410,8179
21139,29411,6269
21139,29412,2945
21139,29413,3718
21139,29414,1692
21139,29415,2779
21139,29416,3158
21139,29417,6433
21139,29418,70
21139,29419,8302
21139,29420,8302
21139,29421,6435
21139,29422,8265
21139,29423,3491
21139,29424,70
21139,29425,3320
21139,29426,0
21139,29427,2787
21139,29428,2947
21139,29429,6126
21139,29430,2933
21139,29431,3347
21139,29432,8319
21139,29433,0
21139,29434,0
21139,29435,4282
21139,29436,3501
21139,29437,2961
21139,29438,3175
21139,29439,0
21139,29440,0
21139,29441,8377
21139,29442,7318
21139,29443,6016
21139,29444,5637
21139,29445,0
21139,29446,0
21139,29447,0
21139,29448,3160
21139,29449,0
21139,29450,8378
21139,29451,4034
21139,29452,0
21139,29453,3159
21139,29454,3354
21139,29455,3169
21139,29456,5330
21139,29457,0
21139,29458,3347
21139,29459,3746
21139,29460,3335
21139,29461,0
21139,29462,4666
21139,29463,0
21139,29464,3142
21139,29465,1097
21139,29466,3353
21139,29467,0
21139,29468,5356
21139,29469,0
21139,29470,7108
21139,29471,8308
21139,29472,0
21139,29473,4282
21139,29474,3501
21139,29475,5259
21139,29476,2961
21139,29477,2770
21139,29478,4660
21139,29479,8153
21139,29480,0
21139,29481,2771
21139,29482,5363
21139,29483,836
21139,29484,4500
21139,29485,7142
21139,29486,8375
21139,29487,9193
21139,29488,2950
21139,29489,827
21139,29490,2770
21139,29491,2936
21139,29492,6578
21139,29493,2788
21139,29494,110
21139,29495,0
21139,29496,0
21139,29497,3348
21139,29498,2962
21139,29499,4850
21139,29500,5328
21139,29501,6972
21139,29502,0
21139,29503,0
21139,29504,3169
21139,29505,4494
21139,29506,7108
21139,29507,3522
21139,29508,3348
21139,29509,110
21139,29510,8386
21139,29511,0
21139,29512,2775
21139,29513,8321
21139,29514,2782
21139,29515,4863
21139,29516,0
21139,29517,5264
21139,29518,6534
21139,29519,1773
21139,29520,5306
21139,29521,6583
21139,29522,2963
21139,29523,4056
21139,29524,4500
21139,29525,5443
21139,29526,2774
21139,29527,4333
21139,29528,0
21139,29529,283
21139,29530,2788
21139,29531,8244
21139,29532,0
21139,29533,0
21139,29534,3338
21139,29535,8304
21139,29536,8211
21139,29537,3162
21139,29538,8330
21139,29539,836
21139,29540,5025
21139,29541,4519
21139,29542,4520
21139,29543,2950
21139,29544,3145
21139,29545,3340
21139,29546,5923
21139,29547,855
21139,29548,4519
21139,29549,5360
21139,29550,8181
21139,29551,1182
21139,29552,8254
21139,29553,0
21139,29554,4056
21139,29555,8367
21139,29556,2783
21139,29557,2951
21139,29558,8361
21139,29559,3338
21139,29560,283
21139,29561,4076
21139,29562,8611
21139,29563,1485
21139,29564,3163
21139,29565,4333
21139,29566,0
21139,29567,3162
21139,29568,3547
21139,29569,6446
21139,29570,5331
21139,29571,4520
21139,29572,2775
21139,29573,0
21139,29574,8361
21139,29575,4883
21139,29576,3146
21139,29577,1485
21139,29578,3341
21139,29579,5360
21139,29580,1182
21139,29581,1493
21139,29582,0
21139,29583,0
21139,29584,5863
21139,29585,6129
21139,29586,5331
21139,29587,6450
21139,29588,8270
21139,29589,6894
21139,29590,7335
21139,29591,0
21139,29592,0
21139,29593,6590
21139,29594,6680
21139,29595,0
21139,29596,1486
21139,29597,6950
21139,29598,8255
21139,29599,0
21139,29600,6756
21139,29601,306
21139,29602,0
21139,29603,2938
21139,29604,6367
21139,29605,4385
21139,29606,0
21139,29607,0
21139,29608,4883
21139,29609,5365
21139,29610,8170
21139,29611,6450
21139,29612,3343
21139,29613,5863
21139,29614,8368
21139,29615,4902
21139,29616,3164
21139,29617,0
21139,29618,8698
21139,29619,5364
21139,29620,2776
21139,29621,3344
21139,29622,5254
21139,29623,7012
21139,29624,4902
21139,29625,4385
21139,29626,0
21139,29627,8154
21139,29628,6451
21139,29629,3171
21139,29630,5691
21139,29631,2922
21139,29632,4123
21139,29633,0
21139,29634,0
21139,29635,3852
21139,29636,8256
21139,29637,5365
21139,29638,2784
21139,29639,322
21139,29640,6452
21139,29641,3177
21139,29642,1867
21139,29643,0
21139,29644,0
21139,29645,8368
21139,29646,0
21139,29647,8331
21139,29648,8266
21139,29649,8251
21139,29650,4577
21139,29651,8272
21139,29652,8219
21139,29653,480
21139,29654,3345
21139,29655,5072
21139,29656,0
21139,29657,6117
21139,29658,3350
21139,29659,923
21139,29660,2954
21139,29661,8699
21139,29662,2965
21139,29663,4406
21139,29664,2955
21139,29665,3150
21139,29666,5255
21139,29667,5354
21139,29668,2751
21139,29669,3151
21139,29670,0
21139,29671,8313
21139,29672,8234
21139,29673,3114
21139,29674,2900
21139,29675,2753
21139,29676,0
21139,29677,5319
21139,29678,5292
21139,29679,0
21139,29680,5324
21139,29681,5285
21139,29682,0
21139,29683,0
21139,29684,8140
21139,29685,3154
21139,29686,5281
21139,29687,5284
21139,29688,2736
21139,29689,0
21139,29690,0
21139,29691,0
21139,29692,0
21139,29693,8156
21139,29694,2927
21139,29695,9060
21139,29696,9060
21139,29697,8163
21139,29698,8200
21139,29699,3154
21139,29700,2926
21139,29701,2877
21139,29702,0
21139,29703,8236
21139,29704,9060
21139,29705,2911
21139,29706,2766
21139,29707,2737
21139,29708,2755
21139,29709,2766
21139,29710,0
21139,29711,5325
21139,29712,5347
21139,29713,5286
21139,29714,2912
21139,29715,5287
21139,29716,8151
21139,29717,0
21139,29718,2912
21139,29719,8145
21139,29720,3316
21139,29721,5326
21139,29722,8204
21139,29723,0
21139,29724,8144
21139,29725,0
21139,29726,0
21139,29727,0
21139,29728,5288
21139,29729,3120
21139,29730,8358
21139,29731,2755
21139,29732,0
21139,29733,2916
21139,29734,2915
21139,29735,8205
21139,29736,0
21139,29737,2914
21139,29738,3318
21139,29739,5295
21139,29740,747
21139,29741,5288
21139,29742,3305
21139,29743,0
21139,29744,8298
21139,29745,8144
21139,29746,8239
21139,29747,8343
21139,29748,0
21139,29749,0
21139,29750,2931
21139,29751,8205
21139,29752,5322
21139,29753,8178
21139,29754,0
21139,29755,0
21139,29756,8373
21139,29757,5355
21139,29758,2915
21139,29759,0
21139,29760,8317
21139,29761,2916
21139,29762,747
21139,29763,2742
21139,29764,8283
21139,29765,8206
21139,29766,3141
21139,29767,2781
21139,29768,8374
21139,29769,8264
21139,29770,0
21139,29771,0
21139,29772,8239
21139,29773,3125
21139,29774,0
21139,29775,0
21139,29776,8209
21139,29777,2781
21139,29778,3126
21139,29779,2933
21139,29780,8303
21139,29781,3320
21139,29782,2934
21139,29783,0
21139,29784,8360
21139,29785,3127
21139,29786,5290
21139,29787,0
21139,29788,8240
21139,29789,3321
21139,29790,3309
21139,29791,8166
21139,29792,2772
21139,29793,5296
21139,29794,2773
21139,29795,0
21139,29796,5327
21139,29797,3143
21139,29798,2758
21139,29799,3161
21139,29800,0
21139,29801,3311
21139,29802,8385
21139,29803,5253
21139,29804,3321
21139,29805,8697
21139,29806,8167
21139,29807,0
21139,29808,5327
21139,29809,3131
21139,29810,0
21139,29811,2904
21139,29812,2937
21139,29813,5291
21139,29814,8269
21139,29815,0
21139,29816,3131
21139,29817,8245
21139,29818,8168
21139,29819,0
21139,29820,8211
21139,29821,3339
21139,29822,2747
21139,29823,2904
21139,29824,2761
21139,29825,3130
21139,29826,3311
21139,29827,0
21139,29828,3144
21139,29829,5264
21139,29830,2919
21139,29831,0
21139,29832,0
21139,29833,8299
21139,29834,3322
21139,29835,8384
21139,29836,0
21139,29837,0
21139,29838,3145
21139,29839,0
21139,29840,8168
21139,29841,8269
21139,29842,3144
21139,29843,8212
21139,29844,0
21139,29845,6547
21139,29846,0
21139,29847,6369
21139,29848,0
21139,29849,0
21139,29850,5351
21139,29851,8212
21139,29852,8305
21139,29853,3342
21139,29854,8213
21139,29855,3323
21139,29856,0
21139,29857,0
21139,29858,3313
21139,29859,3148
21139,29860,0
21139,29861,5302
21139,29862,8306
21139,29863,8255
21139,29864,3147
21139,29865,8362
21139,29866,2939
21139,29867,2763
21139,29868,2776
21139,29869,8496
21139,29870,0
21139,29871,8363
21139,29872,2900
21139,29873,2735
21139,29874,0
21139,29875,3149
21139,29876,8313
21139,29877,2923
21139,29878,5255
21139,29879,3148
21139,29880,0
21139,29881,0
21139,29882,2751
21139,29883,8380
21139,29884,8148
21139,29885,3325
21139,29886,0
21139,29887,8363
21139,29888,0
21139,29889,8234
21139,29890,0
21139,29891,0
21139,29892,0
21139,29893,0
21139,29894,0
21139,29895,8235
21139,29896,0
21139,29897,8261
21139,29898,3303
21139,29899,8297
21139,29900,0
21139,29901,0
21139,29902,0
21139,29903,0
21139,29904,8236
21139,29905,0
21139,29906,5286
21139,29907,0
21139,29908,5339
21139,29909,0
21139,29910,0
21139,29911,5321
21139,29912,5249
21139,29913,8237
21139,29914,0
21139,29915,2901
21139,29916,0
21139,29917,0
21139,29918,0
21139,29919,3279
21139,29920,3120
21139,29921,2740
21139,29922,0
21139,29923,0
21139,29924,0
21139,29925,3281
21139,29926,2901
21139,29927,0
21139,29928,0
21139,29929,5322
21139,29930,0
21139,29931,0
21139,29932,8316
21139,29933,0
21139,29934,3305
21139,29935,0
21139,29936,3307
21139,29937,8352
21139,29938,0
21139,29939,8239
21139,29940,8399
21139,29941,0
21139,29942,3127
21139,29943,0
21139,29944,3284
21139,29945,5250
21139,29946,0
21139,29947,0
21139,29948,0
21139,29949,0
21139,29950,3132
21139,29951,0
21139,29952,2888
21139,29953,5317
21139,29954,0
21139,29955,0
21139,29956,0
21139,29957,3130
21139,29958,0
21139,29959,0
21139,29960,0
21139,29961,5343
21139,29962,0
21139,29963,5253
21139,29964,0
21139,29965,0
21139,29966,8285
21139,29967,3311
21139,29968,3132
21139,29969,0
21139,29970,0
21139,29971,0
21139,29972,0
21139,29973,8246
21139,29974,0
21139,29975,0
21139,29976,2908
21139,29977,0
21139,29978,0
21139,29979,0
21139,29980,0
21139,29981,0
21139,29982,0
21139,29983,0
21139,29984,0
21139,29985,5353
21139,29986,0
21139,29987,0
21139,29988,0
21139,29989,5352
21139,29990,0
21139,29991,0
21139,29992,0
21139,29993,0
21139,29994,0
21139,29995,0
21139,29996,3054
21139,29997,0
21139,29998,0
21139,29999,0
21139,30000,0
21139,30001,8371
21139,30002,0
21139,30003,0
21139,30004,0
21139,30005,0
21139,30006,0
21139,30007,0
21139,30008,0
21139,30009,0
21139,30010,0
21139,30011,0
21139,30012,0
21139,30013,0
21139,30014,0
21139,30015,0
21139,30016,0
21139,30017,0
21139,30018,0
21139,30019,0
21139,30020,0
21139,30021,3100
21139,30022,0
21139,30023,0
21139,30024,0
21139,30025,0
21139,30026,0
21139,30027,0
21139,30028,0
21139,30029,8296
21139,30030,0
21139,30031,0
21139,30032,0
21139,30033,0
21139,30034,0
21139,30035,0
21139,30036,0
21139,30037,0
21139,30038,8199
21139,30039,0
21139,30040,6133
21139,30041,1
21139,30042,0
21139,30043,0
21139,30044,0
21139,30045,2607
21139,30046,6455
21139,30047,7985
21139,30048,0
21139,30049,1557
21139,30050,5369
21139,30051,7326
21139,30052,4761
21139,30053,5707
